Source.Name,user_name,rating,snippet,date,iso_date,iso_date_of_last_edit,Text Case Folding,Text Tokenizing,Text Normalization,snippet_translated,Text Stemming,Text Translating
reviews_ngronggot.xlsx,Anindya Rahma,5,"Oke, sambel nya pedes. Saya kesini hanya beli ayam geprek aja, jd kurang tau utk menu lain bagaimana. Tp ayamnya oke.",2 years ago,2022-06-10 12:36:45,2022-06-10 12:38:26,oke sambel nya pedes saya kesini hanya beli ayam geprek aja jd kurang tau utk menu lain bagaimana tp ayamnya oke,"['oke', 'sambel', 'nya', 'pedes', 'saya', 'kesini', 'hanya', 'beli', 'ayam', 'geprek', 'aja', 'jd', 'kurang', 'tau', 'utk', 'menu', 'lain', 'bagaimana', 'tp', 'ayamnya', 'oke']","['oke', 'sambel', 'nya', 'pedas', 'saya', 'kesini', 'hanya', 'beli', 'ayam', 'geprek', 'saja', 'jadi', 'kurang', 'tau', 'untuk', 'menu', 'lain', 'bagaimana', 'tapi', 'ayamnya', 'oke']","Oke, sambel nya pedes. Saya kesini hanya beli ayam geprek aja, jd kurang tau utk menu lain bagaimana. Tp ayamnya oke.",[],"['oke', 'sambel', 'nya', 'pedas', 'saya', 'kesini', 'hanya', 'beli', 'ayam', 'geprek', 'saja', 'jadi', 'kurang', 'tau', 'untuk', 'menu', 'lain', 'bagaimana', 'tapi', 'ayamnya', 'oke']"
reviews_ngronggot.xlsx,Mbah Kanciel,5,Menu yang sangat cocok untuk kebutuhan makanan anda,8 months ago,2024-03-01 22:15:27,2024-03-01 22:15:27,menu yang sangat cocok untuk kebutuhan makanan anda,"['menu', 'yang', 'sangat', 'cocok', 'untuk', 'kebutuhan', 'makanan', 'anda']","['menu', 'yang', 'sangat', 'cocok', 'untuk', 'kebutuhan', 'makanan', 'anda']",Menu yang sangat cocok untuk kebutuhan makanan anda,[],"['menu', 'yang', 'sangat', 'cocok', 'untuk', 'kebutuhan', 'makanan', 'anda']"
reviews_ngronggot.xlsx,dacsndrr,1,BINTANG SATU Tuku geprek dikek i kentaki ,5 months ago,2024-05-10 18:39:10,2024-05-10 18:39:10,bintang satu tuku geprek dikek  kentaki,"['bintang', 'satu', 'tuku', 'geprek', 'dikek', 'kentaki']","['bintang', 'satu', 'beli', 'geprek', 'dikek', 'kentaki']",BINTANG SATU Tuku geprek dikek i kentaki ,[],"['bintang', 'satu', 'beli', 'geprek', 'dikek', 'kentaki']"
reviews_ngronggot.xlsx,Saddam Husein,5,"tempatnya nyaman, harganya ramah di kantong, namun rasa tidak kalah dg yg lain",2 years ago,2022-06-05 19:04:57,2022-06-05 19:04:57,tempatnya nyaman harganya ramah di kantong namun rasa tidak kalah dg yg lain,"['tempatnya', 'nyaman', 'harganya', 'ramah', 'di', 'kantong', 'namun', 'rasa', 'tidak', 'kalah', 'dg', 'yg', 'lain']","['tempatnya', 'nyaman', 'harganya', 'ramah', 'di', 'kantong', 'namun', 'rasa', 'tidak', 'kalah', 'dengan', 'yang', 'lain']","tempatnya nyaman, harganya ramah di kantong, namun rasa tidak kalah dg yg lain",[],"['tempatnya', 'nyaman', 'harganya', 'ramah', 'di', 'kantong', 'namun', 'rasa', 'tidak', 'kalah', 'dengan', 'yang', 'lain']"
reviews_ngronggot.xlsx,Weni Retno,5,"Tempat strategis,  bersih, nyaman, harga lumayan di kantong pelajar dan kalangan masyarakat
Mantabb rasanya ",2 years ago,2022-01-07 11:52:48,2022-01-07 11:52:48,tempat strategis bersih nyaman harga lumayan di kantong pelajar dan kalangan masyarakat mantabb rasanya,"['tempat', 'strategis', 'bersih', 'nyaman', 'harga', 'lumayan', 'di', 'kantong', 'pelajar', 'dan', 'kalangan', 'masyarakat', 'mantabb', 'rasanya']","['tempat', 'strategis', 'bersih', 'nyaman', 'harga', 'lumayan', 'di', 'kantong', 'pelajar', 'dan', 'kalangan', 'masyarakat', 'mantab', 'rasanya']","Tempat strategis,  bersih, nyaman, harga lumayan di kantong pelajar dan kalangan masyarakat
Mantabb rasanya ",[],"['tempat', 'strategis', 'bersih', 'nyaman', 'harga', 'lumayan', 'di', 'kantong', 'pelajar', 'dan', 'kalangan', 'masyarakat', 'mantab', 'rasanya']"
reviews_ngronggot.xlsx,Efira Saskya,5,Ayamnya krispi sambelnya juga mantap... banyak varian menu tambahan lainnya jugaa... mantap deh...,a year ago,2023-06-19 14:48:36,2023-06-19 14:48:36,ayamnya krispi sambelnya juga mantap banyak varian menu tambahan lainnya jugaa mantap deh,"['ayamnya', 'krispi', 'sambelnya', 'juga', 'mantap', 'banyak', 'varian', 'menu', 'tambahan', 'lainnya', 'jugaa', 'mantap', 'deh']","['ayamnya', 'krispi', 'sambelnya', 'juga', 'mantap', 'banyak', 'varian', 'menu', 'tambahan', 'lainnya', 'juga', 'mantap', 'deh']",Ayamnya krispi sambelnya juga mantap... banyak varian menu tambahan lainnya jugaa... mantap deh...,[],"['ayamnya', 'krispi', 'sambelnya', 'juga', 'mantap', 'banyak', 'varian', 'menu', 'tambahan', 'lainnya', 'juga', 'mantap', 'deh']"
reviews_ngronggot.xlsx,silvana rahma,5,"Tempatnya sangat nyaman, bersih, pelayanan juga oke ",2 years ago,2022-01-07 19:18:57,2022-01-07 19:18:57,tempatnya sangat nyaman bersih pelayanan juga oke,"['tempatnya', 'sangat', 'nyaman', 'bersih', 'pelayanan', 'juga', 'oke']","['tempatnya', 'sangat', 'nyaman', 'bersih', 'pelayanan', 'juga', 'oke']","Tempatnya sangat nyaman, bersih, pelayanan juga oke ",[],"['tempatnya', 'sangat', 'nyaman', 'bersih', 'pelayanan', 'juga', 'oke']"
reviews_ngronggot.xlsx,itox and,5,Tempatnya enak dan nyaman serta harga juga sesuai,2 years ago,2022-07-15 18:40:06,2022-07-15 18:40:06,tempatnya enak dan nyaman serta harga juga sesuai,"['tempatnya', 'enak', 'dan', 'nyaman', 'serta', 'harga', 'juga', 'sesuai']","['tempatnya', 'enak', 'dan', 'nyaman', 'serta', 'harga', 'juga', 'sesuai']",Tempatnya enak dan nyaman serta harga juga sesuai,[],"['tempatnya', 'enak', 'dan', 'nyaman', 'serta', 'harga', 'juga', 'sesuai']"
reviews_ngronggot.xlsx,Firdianita Ikasanah,1,Pelayanan kurang ramah..karyawan lebih mentingin ngobrol n maen hp sendiri.,a year ago,2022-12-12 20:00:07,2022-12-12 20:01:14,pelayanan kurang ramahkaryawan lebih mentingin ngobrol  maen hp sendiri,"['pelayanan', 'kurang', 'ramahkaryawan', 'lebih', 'mentingin', 'ngobrol', 'maen', 'hp', 'sendiri']","['pelayanan', 'kurang', 'ramahkaryawan', 'lebih', 'mentingin', 'mengobrol', 'main', 'hp', 'sendiri']",Pelayanan kurang ramah..karyawan lebih mentingin ngobrol n maen hp sendiri.,[],"['pelayanan', 'kurang', 'ramahkaryawan', 'lebih', 'mentingin', 'mengobrol', 'main', 'hp', 'sendiri']"
reviews_ngronggot.xlsx,Yesha JIMIN37,5,"enak, murah, tempat bersih.mantab",a year ago,2023-06-19 14:03:30,2023-06-19 14:03:30,enak murah tempat bersihmantab,"['enak', 'murah', 'tempat', 'bersihmantab']","['enak', 'murah', 'tempat', 'bersihmantab']","enak, murah, tempat bersih.mantab",[],"['enak', 'murah', 'tempat', 'bersihmantab']"
reviews_ngronggot.xlsx,Ghaitsa Zahira,1,"bisa""nya pesen paket tapi tanpa minuman, aneh",a year ago,2023-05-16 20:27:34,2023-05-16 20:27:34,bisanya pesen paket tapi tanpa minuman aneh,"['bisanya', 'pesen', 'paket', 'tapi', 'tanpa', 'minuman', 'aneh']","['bisanya', 'pesan', 'paket', 'tapi', 'tanpa', 'minuman', 'aneh']","bisa""nya pesen paket tapi tanpa minuman, aneh",[],"['bisanya', 'pesan', 'paket', 'tapi', 'tanpa', 'minuman', 'aneh']"
reviews_ngronggot.xlsx,Ahmrblbry,3,"Rasa lumayan enak,sayang gak ada tisunya ",2 years ago,2022-03-02 11:51:31,2022-03-02 12:30:29,rasa lumayan enaksayang gak ada tisunya,"['rasa', 'lumayan', 'enaksayang', 'gak', 'ada', 'tisunya']","['rasa', 'lumayan', 'enaksayang', 'enggak', 'ada', 'tisunya']","Rasa lumayan enak,sayang gak ada tisunya ",[],"['rasa', 'lumayan', 'enaksayang', 'enggak', 'ada', 'tisunya']"
reviews_ngronggot.xlsx,arif wibowo,4,"Makanan enak, pelayanan sedikit lama",2 years ago,2022-05-13 19:03:22,2022-05-13 19:03:44,makanan enak pelayanan sedikit lama,"['makanan', 'enak', 'pelayanan', 'sedikit', 'lama']","['makanan', 'enak', 'pelayanan', 'sedikit', 'lama']","Makanan enak, pelayanan sedikit lama",[],"['makanan', 'enak', 'pelayanan', 'sedikit', 'lama']"
reviews_ngronggot.xlsx,Wakid Anwar,5,Oke enak ayam goreng sesuai expektasi.,a year ago,2023-03-12 09:53:14,2023-03-12 09:53:14,oke enak ayam goreng sesuai expektasi,"['oke', 'enak', 'ayam', 'goreng', 'sesuai', 'expektasi']","['oke', 'enak', 'ayam', 'goreng', 'sesuai', 'expektasi']",Oke enak ayam goreng sesuai expektasi.,[],"['oke', 'enak', 'ayam', 'goreng', 'sesuai', 'expektasi']"
reviews_ngronggot.xlsx,Mama Florist,5,Nomor deliverynya berapa ya kog ga dicantumin di bio difoto ga keliatan,a year ago,2023-05-03 16:13:03,2023-05-03 16:13:03,nomor deliverynya berapa ya kog ga dicantumin di bio difoto ga keliatan,"['nomor', 'deliverynya', 'berapa', 'ya', 'kog', 'ga', 'dicantumin', 'di', 'bio', 'difoto', 'ga', 'keliatan']","['nomor', 'deliverynya', 'berapa', 'ya', 'kok', 'enggak', 'dicantumin', 'di', 'bio', 'difoto', 'enggak', 'kelihatan']",Nomor deliverynya berapa ya kog ga dicantumin di bio difoto ga keliatan,[],"['nomor', 'deliverynya', 'berapa', 'ya', 'kok', 'enggak', 'dicantumin', 'di', 'bio', 'difoto', 'enggak', 'kelihatan']"
reviews_ngronggot.xlsx,Rowin Adii,5,"Pas harganya pas rasanya 

#SoalRasaLidahTidakPernahBohong",a year ago,2023-06-19 12:26:58,2023-06-19 12:26:58,pas harganya pas rasanya,"['pas', 'harganya', 'pas', 'rasanya']","['pas', 'harganya', 'pas', 'rasanya']","Pas harganya pas rasanya 

#SoalRasaLidahTidakPernahBohong",[],"['pas', 'harganya', 'pas', 'rasanya']"
reviews_ngronggot.xlsx,Karunia Dwi Putri,5,"Tempat bersih nyaman , penyajian cepat",2 years ago,2022-01-02 16:34:57,2022-01-02 16:34:57,tempat bersih nyaman penyajian cepat,"['tempat', 'bersih', 'nyaman', 'penyajian', 'cepat']","['tempat', 'bersih', 'nyaman', 'penyajian', 'cepat']","Tempat bersih nyaman , penyajian cepat",[],"['tempat', 'bersih', 'nyaman', 'penyajian', 'cepat']"
reviews_ngronggot.xlsx,Arini Khoirun Nisa,4,Tempat makan bersama teman dan keluarga yang recommended,2 years ago,2022-05-07 12:35:46,2022-05-07 12:35:46,tempat makan bersama teman dan keluarga yang recommended,"['tempat', 'makan', 'bersama', 'teman', 'dan', 'keluarga', 'yang', 'recommended']","['tempat', 'makan', 'bersama', 'teman', 'dan', 'keluarga', 'yang', 'recommended']",Tempat makan bersama teman dan keluarga yang recommended,[],"['tempat', 'makan', 'bersama', 'teman', 'dan', 'keluarga', 'yang', 'direkomendasikan']"
reviews_ngronggot.xlsx,Madira Skincare03,5,"Tempat nyaman, pelayanan oke banget",2 years ago,2022-01-07 10:01:22,2022-01-07 10:01:22,tempat nyaman pelayanan oke banget,"['tempat', 'nyaman', 'pelayanan', 'oke', 'banget']","['tempat', 'nyaman', 'pelayanan', 'oke', 'banget']","Tempat nyaman, pelayanan oke banget",[],"['tempat', 'nyaman', 'pelayanan', 'oke', 'banget']"
reviews_ngronggot.xlsx,Novia Widi christanti,5,Tempatnya sangat nyaman dan bersih  ,2 years ago,2022-01-09 07:29:56,2022-01-09 07:30:15,tempatnya sangat nyaman dan bersih,"['tempatnya', 'sangat', 'nyaman', 'dan', 'bersih']","['tempatnya', 'sangat', 'nyaman', 'dan', 'bersih']",Tempatnya sangat nyaman dan bersih  ,[],"['tempatnya', 'sangat', 'nyaman', 'dan', 'bersih']"
reviews_ngronggot.xlsx,Pramuka Mandiri,5,Menu enak dan tempat nyaman,2 years ago,2022-06-02 19:13:18,2022-06-02 19:13:31,menu enak dan tempat nyaman,"['menu', 'enak', 'dan', 'tempat', 'nyaman']","['menu', 'enak', 'dan', 'tempat', 'nyaman']",Menu enak dan tempat nyaman,[],"['menu', 'enak', 'dan', 'tempat', 'nyaman']"
reviews_ngronggot.xlsx,Dongking Kong,5,Nyaman tempat ny,2 years ago,2022-10-09 11:51:01,2022-10-09 11:51:01,nyaman tempat ny,"['nyaman', 'tempat', 'ny']","['nyaman', 'tempat', 'nya']",Nyaman tempat ny,[],"['nyaman', 'tempat', 'nya']"
reviews_ngronggot.xlsx,Indah Setyorini,5,Nyaman ada wifinya juga,2 years ago,2022-09-08 14:14:27,2022-09-08 14:14:27,nyaman ada wifinya juga,"['nyaman', 'ada', 'wifinya', 'juga']","['nyaman', 'ada', 'wifinya', 'juga']",Nyaman ada wifinya juga,[],"['nyaman', 'ada', 'wifinya', 'juga']"
reviews_ngronggot.xlsx,Darmawan Media Isvara,5,Tempatnya bersih dan nyaman.,2 years ago,2022-01-30 12:26:37,2022-01-30 12:26:37,tempatnya bersih dan nyaman,"['tempatnya', 'bersih', 'dan', 'nyaman']","['tempatnya', 'bersih', 'dan', 'nyaman']",Tempatnya bersih dan nyaman.,[],"['tempatnya', 'bersih', 'dan', 'nyaman']"
reviews_ngronggot.xlsx,Iftaholic channel,5,Bagus,a year ago,2022-11-29 23:19:48,2022-11-29 23:19:48,bagus,['bagus'],['bagus'],Bagus,[],['bagus']
reviews_ngronggot.xlsx,M IMAM BAHRUL ULUM,5,Mantap,2 years ago,2022-08-05 14:24:43,2022-08-05 14:24:43,mantap,['mantap'],['mantap'],Mantap,[],['mantap']
reviews_ngronggot.xlsx,latiful fuadi,5,Mantappp,2 years ago,2022-07-30 15:56:01,2022-07-30 15:56:01,mantappp,['mantappp'],['mantap'],Mantappp,[],['mantap']
reviews_pagu.xlsx,Dadang Setiawan,5,Mayan,3 months ago,2024-08-04 20:36:27,2024-08-04 20:36:27,mayan,['mayan'],['lumayan'],Mayan,[],['lumayan']
reviews_pagu.xlsx,Asrofi Mr,5,"Ayamnya empuk, sambelnya bikin nagih. Tempatnya bersih dan nyaman, pelayanannya juga ramah. Wajib dicoba kalau lagi di daerah Pagu",3 weeks ago,2024-10-17 18:06:36,2024-10-17 18:06:36,ayamnya empuk sambelnya bikin nagih tempatnya bersih dan nyaman pelayanannya juga ramah wajib dicoba kalau lagi di daerah pagu,"['ayamnya', 'empuk', 'sambelnya', 'bikin', 'nagih', 'tempatnya', 'bersih', 'dan', 'nyaman', 'pelayanannya', 'juga', 'ramah', 'wajib', 'dicoba', 'kalau', 'lagi', 'di', 'daerah', 'pagu']","['ayamnya', 'empuk', 'sambelnya', 'bikin', 'nagih', 'tempatnya', 'bersih', 'dan', 'nyaman', 'pelayanannya', 'juga', 'ramah', 'wajib', 'dicoba', 'kalau', 'lagi', 'di', 'daerah', 'pagu']","Ayamnya empuk, sambelnya bikin nagih. Tempatnya bersih dan nyaman, pelayanannya juga ramah. Wajib dicoba kalau lagi di daerah Pagu",[],"['ayamnya', 'empuk', 'sambelnya', 'bikin', 'nagih', 'tempatnya', 'bersih', 'dan', 'nyaman', 'pelayanannya', 'juga', 'ramah', 'wajib', 'dicoba', 'kalau', 'lagi', 'di', 'daerah', 'pagu']"
reviews_pagu.xlsx,zee akira,2,"Di menu harga 1 paket (nasi+ayam+teh) tp dptnya tanpa teh. Padahal masih ada stok teh& air mineral. Kl minta teh harus nambah bayar lagi, atau harga disamakan dgn paket +milo(padahal mintanya teh, masa harus bayar seharga paket milo) .
Harus dirubah itu menunya, atau plg tidak ada keterangan tambahan, yg seperti apa yang dpt 1 paket sama minumnya.",a month ago,2024-09-17 19:00:47,2024-09-17 19:00:47,di menu harga paket nasiayamteh tp dptnya tanpa teh padahal masih ada stok teh air mineral kl minta teh harus nambah bayar lagi atau harga disamakan dgn paket milopadahal mintanya teh masa harus bayar seharga paket milo harus dirubah itu menunya atau plg tidak ada keterangan tambahan yg seperti apa yang dpt paket sama minumnya,"['di', 'menu', 'harga', 'paket', 'nasiayamteh', 'tp', 'dptnya', 'tanpa', 'teh', 'padahal', 'masih', 'ada', 'stok', 'teh', 'air', 'mineral', 'kl', 'minta', 'teh', 'harus', 'nambah', 'bayar', 'lagi', 'atau', 'harga', 'disamakan', 'dgn', 'paket', 'milopadahal', 'mintanya', 'teh', 'masa', 'harus', 'bayar', 'seharga', 'paket', 'milo', 'harus', 'dirubah', 'itu', 'menunya', 'atau', 'plg', 'tidak', 'ada', 'keterangan', 'tambahan', 'yg', 'seperti', 'apa', 'yang', 'dpt', 'paket', 'sama', 'minumnya']","['di', 'menu', 'harga', 'paket', 'nasiayamteh', 'tapi', 'dapatnya', 'tanpa', 'teh', 'padahal', 'masih', 'ada', 'stok', 'teh', 'air', 'mineral', 'kalau', 'meminta', 'teh', 'harus', 'bertambah', 'bayar', 'lagi', 'atau', 'harga', 'disamakan', 'dengan', 'paket', 'milopadahal', 'mintanya', 'teh', 'masa', 'harus', 'bayar', 'seharga', 'paket', 'milo', 'harus', 'dirubah', 'itu', 'menunya', 'atau', 'pulang', 'tidak', 'ada', 'keterangan', 'tambahan', 'yang', 'seperti', 'apa', 'yang', 'dapat', 'paket', 'sama', 'minumnya']","Di menu harga 1 paket (nasi+ayam+teh) tp dptnya tanpa teh. Padahal masih ada stok teh& air mineral. Kl minta teh harus nambah bayar lagi, atau harga disamakan dgn paket +milo(padahal mintanya teh, masa harus bayar seharga paket milo) .
Harus dirubah itu menunya, atau plg tidak ada keterangan tambahan, yg seperti apa yang dpt 1 paket sama minumnya.",[],"['di', 'menu', 'harga', 'paket', 'nasiayamteh', 'tapi', 'dapatnya', 'tanpa', 'teh', 'padahal', 'masih', 'ada', 'stok', 'teh', 'air', 'mineral', 'kalau', 'meminta', 'teh', 'harus', 'bertambah', 'bayar', 'lagi', 'atau', 'harga', 'disamakan', 'dengan', 'paket', 'milopadahal', 'mintanya', 'teh', 'masa', 'harus', 'bayar', 'seharga', 'paket', 'milo', 'harus', 'dirubah', 'itu', 'menunya', 'atau', 'pulang', 'tidak', 'ada', 'keterangan', 'tambahan', 'yang', 'seperti', 'apa', 'yang', 'dapat', 'paket', 'sama', 'minumnya']"
reviews_pagu.xlsx,Hasan Arrasyid,5,"tempatnya nyaman, ada toiletnya  didepan jd mudah dijangkau, tempat parkirnya aja yg sempit tp maklum karena lokasinya dibagi bagi",6 months ago,2024-04-16 05:49:59,2024-04-16 05:49:59,tempatnya nyaman ada toiletnya didepan jd mudah dijangkau tempat parkirnya aja yg sempit tp maklum karena lokasinya dibagi bagi,"['tempatnya', 'nyaman', 'ada', 'toiletnya', 'didepan', 'jd', 'mudah', 'dijangkau', 'tempat', 'parkirnya', 'aja', 'yg', 'sempit', 'tp', 'maklum', 'karena', 'lokasinya', 'dibagi', 'bagi']","['tempatnya', 'nyaman', 'ada', 'toiletnya', 'didepan', 'jadi', 'mudah', 'dijangkau', 'tempat', 'parkirnya', 'saja', 'yang', 'sempit', 'tapi', 'maklum', 'karena', 'lokasinya', 'dibagi', 'bagi']","tempatnya nyaman, ada toiletnya  didepan jd mudah dijangkau, tempat parkirnya aja yg sempit tp maklum karena lokasinya dibagi bagi",[],"['tempatnya', 'nyaman', 'ada', 'toiletnya', 'didepan', 'jadi', 'mudah', 'dijangkau', 'tempat', 'parkirnya', 'saja', 'yang', 'sempit', 'tapi', 'maklum', 'karena', 'lokasinya', 'dibagi', 'bagi']"
reviews_pagu.xlsx,septia astuti,3,"Baru pertama bawa pulang paket dada, steak, dan dada geprek
Untuk steak lebih mantap dimakan disana krn berasa lebih sedikit saosnya pas dibawa pulang.  Dada geprek sambel mantap. Untuk paket dada dapet saos sambel 2 mungkin krn gak bilang minta saos tomat",8 months ago,2024-02-11 20:02:07,2024-02-11 20:02:07,baru pertama bawa pulang paket dada steak dan dada geprek untuk steak lebih mantap dimakan disana krn berasa lebih sedikit saosnya pas dibawa pulang dada geprek sambel mantap untuk paket dada dapet saos sambel mungkin krn gak bilang minta saos tomat,"['baru', 'pertama', 'bawa', 'pulang', 'paket', 'dada', 'steak', 'dan', 'dada', 'geprek', 'untuk', 'steak', 'lebih', 'mantap', 'dimakan', 'disana', 'krn', 'berasa', 'lebih', 'sedikit', 'saosnya', 'pas', 'dibawa', 'pulang', 'dada', 'geprek', 'sambel', 'mantap', 'untuk', 'paket', 'dada', 'dapet', 'saos', 'sambel', 'mungkin', 'krn', 'gak', 'bilang', 'minta', 'saos', 'tomat']","['baru', 'pertama', 'bawa', 'pulang', 'paket', 'dada', 'steak', 'dan', 'dada', 'geprek', 'untuk', 'steak', 'lebih', 'mantap', 'dimakan', 'disana', 'karena', 'berasa', 'lebih', 'sedikit', 'saosnya', 'pas', 'dibawa', 'pulang', 'dada', 'geprek', 'sambel', 'mantap', 'untuk', 'paket', 'dada', 'dapat', 'saus', 'sambel', 'mungkin', 'karena', 'enggak', 'bilang', 'meminta', 'saus', 'tomat']","Baru pertama bawa pulang paket dada, steak, dan dada geprek
Untuk steak lebih mantap dimakan disana krn berasa lebih sedikit saosnya pas dibawa pulang.  Dada geprek sambel mantap. Untuk paket dada dapet saos sambel 2 mungkin krn gak bilang minta saos tomat",[],"['baru', 'pertama', 'bawa', 'pulang', 'paket', 'dada', 'steak', 'dan', 'dada', 'geprek', 'untuk', 'steak', 'lebih', 'mantap', 'dimakan', 'disana', 'karena', 'berasa', 'lebih', 'sedikit', 'saosnya', 'pas', 'dibawa', 'pulang', 'dada', 'geprek', 'sambel', 'mantap', 'untuk', 'paket', 'dada', 'dapat', 'saus', 'sambel', 'mungkin', 'karena', 'enggak', 'bilang', 'meminta', 'saus', 'tomat']"
reviews_pagu.xlsx,Angel ramadhani,5,rekomended banget buat yanng mau makan sambil santai sama keluarga atau bestie murah bgt menu nya& ayam nya juga gurihh pelayanaan sangat ramah ,6 months ago,2024-05-06 13:10:19,2024-05-06 13:10:19,rekomended banget buat yanng mau makan sambil santai sama keluarga atau bestie murah bgt menu nya ayam nya juga gurihh pelayanaan sangat ramah,"['rekomended', 'banget', 'buat', 'yanng', 'mau', 'makan', 'sambil', 'santai', 'sama', 'keluarga', 'atau', 'bestie', 'murah', 'bgt', 'menu', 'nya', 'ayam', 'nya', 'juga', 'gurihh', 'pelayanaan', 'sangat', 'ramah']","['recommended', 'banget', 'buat', 'yanng', 'mau', 'makan', 'sambil', 'santai', 'sama', 'keluarga', 'atau', 'bestie', 'murah', 'banget', 'menu', 'nya', 'ayam', 'nya', 'juga', 'gurihh', 'pelayanaan', 'sangat', 'ramah']",rekomended banget buat yanng mau makan sambil santai sama keluarga atau bestie murah bgt menu nya& ayam nya juga gurihh pelayanaan sangat ramah ,[],"['direkomendasikan', 'banget', 'buat', 'yanng', 'mau', 'makan', 'sambil', 'santai', 'sama', 'keluarga', 'atau', 'bestie', 'murah', 'banget', 'menu', 'nya', 'ayam', 'nya', 'juga', 'gurihh', 'pelayanaan', 'sangat', 'ramah']"
reviews_pagu.xlsx,Ma Syy,5,"Pelayanan sangat ramah Mba nya cantik
Pas kesana sikon selalu ramai harga murce paling best seleer krisbar dan nasi goreng.. ayam nya gede daging nya tebel banget anak saya selalu seneng kalau tak beliin keesini soaalnya ayam nya gurihh  Untuk Grab juga respon dari outlet nya gercep jadi ga perlu nunggu lama ",6 months ago,2024-04-24 09:55:24,2024-04-24 09:55:24,pelayanan sangat ramah mba nya cantik pas kesana sikon selalu ramai harga murce paling best seleer krisbar dan nasi goreng ayam nya gede daging nya tebel banget anak saya selalu seneng kalau tak beliin keesini soaalnya ayam nya gurihh untuk grab juga respon dari outlet nya gercep jadi ga perlu nunggu lama,"['pelayanan', 'sangat', 'ramah', 'mba', 'nya', 'cantik', 'pas', 'kesana', 'sikon', 'selalu', 'ramai', 'harga', 'murce', 'paling', 'best', 'seleer', 'krisbar', 'dan', 'nasi', 'goreng', 'ayam', 'nya', 'gede', 'daging', 'nya', 'tebel', 'banget', 'anak', 'saya', 'selalu', 'seneng', 'kalau', 'tak', 'beliin', 'keesini', 'soaalnya', 'ayam', 'nya', 'gurihh', 'untuk', 'grab', 'juga', 'respon', 'dari', 'outlet', 'nya', 'gercep', 'jadi', 'ga', 'perlu', 'nunggu', 'lama']","['pelayanan', 'sangat', 'ramah', 'mbak', 'nya', 'cantik', 'pas', 'kesana', 'sikon', 'selalu', 'ramai', 'harga', 'murah meriah', 'paling', 'terbaik', 'seleer', 'krisbar', 'dan', 'nasi', 'goreng', 'ayam', 'nya', 'gede', 'daging', 'nya', 'tebal', 'banget', 'anak', 'saya', 'selalu', 'senang', 'kalau', 'tak', 'membelikan', 'keesini', 'soaalnya', 'ayam', 'nya', 'gurihh', 'untuk', 'grab', 'juga', 'respon', 'dari', 'outlet', 'nya', 'gercep', 'jadi', 'enggak', 'perlu', 'menunggu', 'lama']","Pelayanan sangat ramah Mba nya cantik
Pas kesana sikon selalu ramai harga murce paling best seleer krisbar dan nasi goreng.. ayam nya gede daging nya tebel banget anak saya selalu seneng kalau tak beliin keesini soaalnya ayam nya gurihh  Untuk Grab juga respon dari outlet nya gercep jadi ga perlu nunggu lama ",[],"['pelayanan', 'sangat', 'ramah', 'mbak', 'nya', 'cantik', 'pas', 'kesana', 'sikon', 'selalu', 'ramai', 'harga', 'murah meriah', 'paling', 'terbaik', 'seleer', 'krisbar', 'dan', 'nasi', 'goreng', 'ayam', 'nya', 'gede', 'daging', 'nya', 'tebal', 'banget', 'anak', 'saya', 'selalu', 'senang', 'kalau', 'tak', 'membelikan', 'keesini', 'soaalnya', 'ayam', 'nya', 'gurihh', 'untuk', 'grab', 'juga', 'respon', 'dari', 'outlet', 'nya', 'gercep', 'jadi', 'enggak', 'perlu', 'menunggu', 'lama']"
